150505_1345	2	globals	Period	NumPeriods	RepeatTreatment	timeout	numfix1	numfix2	rounds	change_group1	j									
150505_1345	2	subjects	135	3	1	12.05695045	0	2.5	1	2	2.878957916	5	16.86285682	3.291382766	14.51765773	2.947695391	14.04592228	1	-	3
150505_1345	2	subjects	135	4	1	9.648108958	0	2.5	1	2	3.340480962	4.18496994	9.685262376	4.626853707	9.652029773	3.085170341	9.767974634	2	-	3
150505_1345	2	subjects	135	5	1	12.87079608	0	2.5	1	3	4.018036072	2.947695391	14.04592228	2.829859719	13.88418441	3.291382766	14.51765773	1	-	4
150505_1345	2	subjects	135	6	1	12.16920502	0	2.5	1	1	3.036072144	3.291382766	14.51765773	5	16.86285682	2.829859719	13.88418441	1	-	1
150505_1345	2	subjects	135	7	1	9.575699919	0	2.5	1	1	4.027855711	4.224248497	9.682308367	3.085170341	9.767974634	4.18496994	9.685262376	2	-	2
150505_1345	2	subjects	135	8	1	9.56949343	0	2.5	1	2	4.086773547	4.626853707	9.652029773	4.18496994	9.685262376	4.224248497	9.682308367	2	-	1
150505_1345	2	subjects	135	9	2	16.37875658	0	2.5	1	1	3.988577154	3.870741483	9.545791092	4.567935872	9.463979402	3.713627255	9.564227529	1	-	1
150505_1345	2	subjects	135	10	2	8.052132405	0	2.5	1	6	4.351903808	4.096593186	12.18910178	3.851102204	12.05791845	3.399398798	11.81654112	2	-	4
150505_1345	2	subjects	135	11	2	8.166406826	0	2.5	1	2	4.096593186	3.841282565	12.05267112	3.399398798	11.81654112	4.096593186	12.18910178	2	-	3
150505_1345	2	subjects	135	12	2	15.90763303	0	2.5	1	1	3.693987976	4.037675351	9.526202378	3.713627255	9.564227529	3.870741483	9.545791092	1	-	4
150505_1345	2	subjects	135	13	2	8.333423286	0	2.5	1	0	3.723446894	3.851102204	12.05791845	4.096593186	12.18910178	3.841282565	12.05267112	2	-	2
150505_1345	2	subjects	135	14	2	16.48868541	0	2.5	1	2	4.057314629	3.713627255	9.564227529	4.037675351	9.526202378	4.567935872	9.463979402	1	-	2
150505_1345	2	subjects	135	15	2	13.28504522	0	2.5	1	1	2.054108216	4.567935872	9.463979402	3.870741483	9.545791092	4.037675351	9.526202378	1	-	3
150505_1345	2	subjects	135	16	2	7.951043495	0	2.5	1	1	4.577755511	3.399398798	11.81654112	3.841282565	12.05267112	3.851102204	12.05791845	2	-	1
150505_1345	2	subjects	135	17	3	9.969164319	0	2.5	1	2	3.733266533	3.379759519	10.58349674	3.615430862	10.62418409	3.733266533	10.64452776	1	-	4
150505_1345	2	subjects	135	18	3	20.67422561	0	2.5	1	1	5	4.823246493	21.63445877	1.258717435	13.03623216	5	22.06081711	2	-	2
150505_1345	2	subjects	135	19	3	9.958701474	0	2.5	1	4	5	3.615430862	10.62418409	3.379759519	10.58349674	5	10.86322227	1	-	2
150505_1345	2	subjects	135	20	3	20.6532622	0	2.5	1	2	4.990180361	1.808617234	14.36268034	5	22.06081711	4.823246493	21.63445877	2	-	1
150505_1345	2	subjects	135	21	3	9.968191031	0	2.5	1	1	3.851102204	3.733266533	10.64452776	5	10.86322227	3.615430862	10.62418409	1	-	1
150505_1345	2	subjects	135	22	3	12.64523996	0	2.5	1	5	1.239078156	5	22.06081711	1.808617234	14.36268034	1.258717435	13.03623216	2	-	3
150505_1345	2	subjects	135	23	3	9.971678646	0	2.5	1	1	3.428857715	5	10.86322227	3.733266533	10.64452776	3.379759519	10.58349674	1	-	3
150505_1345	2	subjects	135	24	3	14.17556882	0	2.5	1	1	1.955911824	1.258717435	13.03623216	4.823246493	21.63445877	1.808617234	14.36268034	2	-	4
150505_1345	2	displayorder	Period	Subject	LCA	LCB														
150505_1345	2	displayorder	135	1	4	8														
150505_1345	2	displayorder	135	2	6	3														
150505_1345	2	displayorder	135	3	2	5														
150505_1345	2	displayorder	135	4	7	1														
150505_1345	2	displayorder	135	5	3	6														
150505_1345	2	displayorder	135	6	5	2														
150505_1345	2	displayorder	135	7	8	4														
150505_1345	2	displayorder	135	8	1	7														
150505_1345	2	displayorder	135	9	12	14														
150505_1345	2	displayorder	135	10	11	16														
150505_1345	2	displayorder	135	11	13	10														
150505_1345	2	displayorder	135	12	15	9														
150505_1345	2	displayorder	135	13	16	11														
150505_1345	2	displayorder	135	14	9	15														
150505_1345	2	displayorder	135	15	14	12														
150505_1345	2	displayorder	135	16	10	13														
150505_1345	2	displayorder	135	17	23	21														
150505_1345	2	displayorder	135	18	20	22														
150505_1345	2	displayorder	135	19	21	23														
150505_1345	2	displayorder	135	20	24	18														
150505_1345	2	displayorder	135	21	17	19														
150505_1345	2	displayorder	135	22	18	24														
150505_1345	2	displayorder	135	23	19	17														
150505_1345	2	displayorder	135	24	22	20														
150505_1345	2	globals	Period	NumPeriods	RepeatTreatment	timeout	numfix1	numfix2	rounds	change_group1	j									
150505_1345	2	globals	136	540	0	5	0.01	0.01	540	180	-									
150505_1345	2	subjects	Period	Subject	Group	Profit	Participate	PAP	PageSlider	Z1	PA	PAA3D	PPA3D	PAB3D	PPB3D	PAU3D	PPU3D	SG	rank2	LL
150505_1345	2	subjects	136	1	1	12.00272281	0	2.5	1	2	3.399398798	3.340480962	9.648108958	4.086773547	9.56949343	4.715230461	9.50329088	2	-	4
150505_1345	2	subjects	136	2	1	10.17407589	0	2.5	1	1	5	3.036072144	12.16920502	2.878957916	12.05695045	5	13.57238714	1	-	2
150505_1345	2	subjects	136	3	1	10.10125705	0	2.5	1	2	2.908416834	5	13.57238714	4.018036072	12.87079608	2.878957916	12.05695045	1	-	3
150505_1345	2	subjects	136	4	1	11.85230904	0	2.5	1	1	3.144088176	4.027855711	9.575699919	4.715230461	9.50329088	3.340480962	9.648108958	2	-	3
150505_1345	2	subjects	136	5	1	10.10570139	0	2.5	1	2	3.036072144	2.878957916	12.05695045	3.036072144	12.16920502	4.018036072	12.87079608	1	-	4
150505_1345	2	subjects	136	6	1	10.17407589	0	2.5	1	1	5	4.018036072	12.87079608	5	13.57238714	3.036072144	12.16920502	1	-	1
150505_1345	2	subjects	136	7	1	12.59859277	0	2.5	1	2	4.410821643	4.086773547	9.56949343	3.340480962	9.648108958	4.027855711	9.575699919	2	-	2
150505_1345	2	subjects	136	8	1	12.44817899	0	2.5	1	2	4.155511022	4.715230461	9.50329088	4.027855711	9.575699919	4.086773547	9.56949343	2	-	1
150505_1345	2	subjects	136	9	2	29.10632674	0	2.5	1	1	3.831462926	3.693987976	15.90763303	4.057314629	16.48868541	3.988577154	16.37875658	1	-	1
150505_1345	2	subjects	136	10	2	7.902467121	0	2.5	1	1	5	4.096593186	8.166406826	4.577755511	7.951043495	4.351903808	8.052132405	2	-	4
150505_1345	2	subjects	136	11	2	8.413273124	0	2.5	1	1	3.782364729	3.723446894	8.333423286	4.351903808	8.052132405	4.096593186	8.166406826	2	-	3
150505_1345	2	subjects	136	12	2	11.94264161	0	2.5	1	0	0.389565164	2.054108216	13.28504522	3.988577154	16.37875658	3.693987976	15.90763303	1	-	4
150505_1345	2	subjects	136	13	2	8.545094028	0	2.5	1	3	3.468136273	4.577755511	7.951043495	4.096593186	8.166406826	3.723446894	8.333423286	2	-	2
150505_1345	2	subjects	136	14	2	31.79954032	0	2.5	1	2	4.371543086	3.988577154	16.37875658	2.054108216	13.28504522	4.057314629	16.48868541	1	-	2
150505_1345	2	subjects	136	15	2	20.39010822	0	2.5	1	1	2.083567134	4.057314629	16.48868541	3.693987976	15.90763303	2.054108216	13.28504522	1	-	3
150505_1345	2	subjects	136	16	2	8.133153703	0	2.5	1	2	4.4501002	4.351903808	8.052132405	3.723446894	8.333423286	4.577755511	7.951043495	2	-	1
150505_1345	2	subjects	136	17	3	10.93609459	0	2.5	1	2	3.752905812	3.428857715	9.971678646	3.851102204	9.968191031	3.733266533	9.969164319	1	-	4
150505_1345	2	subjects	136	18	3	16.50789157	0	2.5	1	1	5	4.990180361	20.6532622	1.239078156	12.64523996	5	20.67422561	2	-	2
150505_1345	2	subjects	136	19	3	11.24715971	0	2.5	1	5	5	3.851102204	9.968191031	3.428857715	9.971678646	5	9.958701474	1	-	2
150505_1345	2	subjects	136	20	3	16.50789157	0	2.5	1	5	5	1.955911824	14.17556882	5	20.67422561	4.990180361	20.6532622	2	-	1
150505_1345	2	subjects	136	21	3	10.95323991	0	2.5	1	1	3.821643287	3.733266533	9.969164319	5	9.958701474	3.851102204	9.968191031	1	-	1
150505_1345	2	subjects	136	22	3	12.68636374	0	2.5	1	2	2.063927856	5	20.67422561	1.955911824	14.17556882	1.239078156	12.64523996	2	-	3
150505_1345	2	subjects	136	23	3	10.75729337	0	2.5	1	3	3.036072144	5	9.958701474	3.733266533	9.969164319	3.428857715	9.971678646	1	-	3
150505_1345	2	subjects	136	24	3	12.72470683	0	2.5	1	2	2.093386774	1.239078156	12.64523996	4.990180361	20.6532622	1.955911824	14.17556882	2	-	4
150505_1345	2	displayorder	Period	Subject	LCA	LCB														
150505_1345	2	displayorder	136	1	4	8														
150505_1345	2	displayorder	136	2	6	3														
150505_1345	2	displayorder	136	3	2	5														
150505_1345	2	displayorder	136	4	7	1														
150505_1345	2	displayorder	136	5	3	6														
150505_1345	2	displayorder	136	6	5	2														
150505_1345	2	displayorder	136	7	8	4														
150505_1345	2	displayorder	136	8	1	7														
150505_1345	2	displayorder	136	9	12	14														
150505_1345	2	displayorder	136	10	11	16														
150505_1345	2	displayorder	136	11	13	10														
150505_1345	2	displayorder	136	12	15	9														
150505_1345	2	displayorder	136	13	16	11														
150505_1345	2	displayorder	136	14	9	15														
150505_1345	2	displayorder	136	15	14	12														
150505_1345	2	displayorder	136	16	10	13														
150505_1345	2	displayorder	136	17	23	21														
150505_1345	2	displayorder	136	18	20	22														
150505_1345	2	displayorder	136	19	21	23														
150505_1345	2	displayorder	136	20	24	18														
150505_1345	2	displayorder	136	21	17	19														
150505_1345	2	displayorder	136	22	18	24														
150505_1345	2	displayorder	136	23	19	17														
150505_1345	2	displayorder	136	24	22	20														
150505_1345	2	globals	Period	NumPeriods	RepeatTreatment	timeout	numfix1	numfix2	rounds	change_group1	j									
150505_1345	2	globals	137	540	0	5	0.01	0.01	540	180	-									
150505_1345	2	subjects	Period	Subject	Group	Profit	Participate	PAP	PageSlider	Z1	PA	PAA3D	PPA3D	PAB3D	PPB3D	PAU3D	PPU3D	SG	rank2	LL
150505_1345	2	subjects	137	1	1	11.08060516	0	2.5	1	1	4.332264529	3.144088176	11.85230904	4.155511022	12.44817899	3.399398798	12.00272281	2	-	4
150505_1345	2	subjects	137	2	1	9.563587152	0	2.5	1	1	5	5	10.17407589	2.908416834	10.10125705	5	10.17407589	1	-	2
150505_1345	2	subjects	137	3	1	9.741860489	0	2.5	1	4	2.95751503	5	10.17407589	3.036072144	10.10570139	2.908416834	10.10125705	1	-	3
150505_1345	2	subjects	137	4	1	10.813628	0	2.5	1	1	3.261923848	4.410821643	12.59859277	3.399398798	12.00272281	3.144088176	11.85230904	2	-	3
150505_1345	2	subjects	137	5	1	9.722147572	0	2.5	1	1	3.183366733	2.908416834	10.10125705	5	10.17407589	3.036072144	10.10570139	1	-	4
150505_1345	2	subjects	137	6	1	9.563587152	0	2.5	1	1	5	3.036072144	10.10570139	5	10.17407589	5	10.17407589	1	-	1
150505_1345	2	subjects	137	7	1	11.01692253	0	2.5	1	1	4.076953908	4.155511022	12.44817899	3.144088176	11.85230904	4.410821643	12.59859277	2	-	2
150505_1345	2	subjects	137	8	1	10.98263189	0	2.5	1	2	3.939478958	3.399398798	12.00272281	4.410821643	12.59859277	4.155511022	12.44817899	2	-	1
150505_1345	2	subjects	137	9	2	15.32296141	0	2.5	1	1	3.811823647	0.389565164	11.94264161	4.371543086	31.79954032	3.831462926	29.10632674	1	-	1
150505_1345	2	subjects	137	10	2	9.533452452	0	2.5	1	3	5	3.782364729	8.413273124	4.4501002	8.133153703	5	7.902467121	2	-	4
150505_1345	2	subjects	137	11	2	9.662645919	0	2.5	1	1	3.615430862	3.468136273	8.545094028	5	7.902467121	3.782364729	8.413273124	2	-	3
150505_1345	2	subjects	137	12	2	15.43266126	0	2.5	1	1	3.890380762	2.083567134	20.39010822	3.831462926	29.10632674	0.389565164	11.94264161	1	-	4
150505_1345	2	subjects	137	13	2	9.72037066	0	2.5	1	1	2.996793587	4.4501002	8.133153703	3.782364729	8.413273124	3.468136273	8.545094028	2	-	2
150505_1345	2	subjects	137	14	2	16.00858548	0	2.5	1	1	4.302805611	3.831462926	29.10632674	2.083567134	20.39010822	4.371543086	31.79954032	1	-	2
150505_1345	2	subjects	137	15	2	12.84100227	0	2.5	1	1	2.034468938	4.371543086	31.79954032	0.389565164	11.94264161	2.083567134	20.39010822	1	-	3
150505_1345	2	subjects	137	16	2	9.576516941	0	2.5	1	1	4.538476954	5	7.902467121	3.468136273	8.545094028	4.4501002	8.133153703	2	-	1
150505_1345	2	subjects	137	17	3	11.39771193	0	2.5	1	1	3.743086172	3.036072144	10.75729337	3.821643287	10.95323991	3.752905812	10.93609459	1	-	4
150505_1345	2	subjects	137	18	3	6.534399552	0	2.5	1	1	5	5	16.50789157	2.063927856	12.68636374	5	16.50789157	2	-	2
150505_1345	2	subjects	137	19	3	11.86705818	0	2.5	1	3	5	3.821643287	10.95323991	3.036072144	10.75729337	5	11.24715971	1	-	2
150505_1345	2	subjects	137	20	3	6.534399552	0	2.5	1	4	5	2.093386774	12.72470683	5	16.50789157	5	16.50789157	2	-	1
150505_1345	2	subjects	137	21	3	11.53338233	0	2.5	1	2	4.106412826	3.752905812	10.93609459	5	11.24715971	3.821643287	10.95323991	1	-	1
150505_1345	2	subjects	137	22	3	8.48096968	0	2.5	1	3	2.191583166	5	16.50789157	2.093386774	12.72470683	2.063927856	12.68636374	2	-	3
150505_1345	2	subjects	137	23	3	10.96136659	0	2.5	1	1	2.574549098	5	11.24715971	3.752905812	10.93609459	3.036072144	10.75729337	1	-	3
150505_1345	2	subjects	137	24	3	6.534399552	0	2.5	1	1	5	2.063927856	12.68636374	5	16.50789157	2.093386774	12.72470683	2	-	4
150505_1345	2	displayorder	Period	Subject	LCA	LCB														
150505_1345	2	displayorder	137	1	4	8														
150505_1345	2	displayorder	137	2	6	3														
150505_1345	2	displayorder	137	3	2	5														
150505_1345	2	displayorder	137	4	7	1														
150505_1345	2	displayorder	137	5	3	6														
150505_1345	2	displayorder	137	6	5	2														
150505_1345	2	displayorder	137	7	8	4														
150505_1345	2	displayorder	137	8	1	7														
150505_1345	2	displayorder	137	9	12	14														
150505_1345	2	displayorder	137	10	11	16														
150505_1345	2	displayorder	137	11	13	10														
150505_1345	2	displayorder	137	12	15	9														
150505_1345	2	displayorder	137	13	16	11														
150505_1345	2	displayorder	137	14	9	15														
150505_1345	2	displayorder	137	15	14	12														
150505_1345	2	displayorder	137	16	10	13														
150505_1345	2	displayorder	137	17	23	21														
150505_1345	2	displayorder	137	18	20	22														
150505_1345	2	displayorder	137	19	21	23														
150505_1345	2	displayorder	137	20	24	18														
150505_1345	2	displayorder	137	21	17	19														
150505_1345	2	displayorder	137	22	18	24														
150505_1345	2	displayorder	137	23	19	17														
150505_1345	2	displayorder	137	24	22	20														
150505_1345	2	globals	Period	NumPeriods	RepeatTreatment	timeout	numfix1	numfix2	rounds	change_group1	j									
150505_1345	2	globals	138	540	0	5	0.01	0.01	540	180	-									
150505_1345	2	subjects	Period	Subject	Group	Profit	Participate	PAP	PageSlider	Z1	PA	PAA3D	PPA3D	PAB3D	PPB3D	PAU3D	PPU3D	SG	rank2	LL
150505_1345	2	subjects	138	1	1	10.54861557	0	2.5	1	1	4.273346693	3.261923848	10.813628	3.939478958	10.98263189	4.332264529	11.08060516	2	-	4
150505_1345	2	subjects	138	2	1	20.03841309	0	2.5	1	3	3.350300601	5	9.563587152	2.95751503	9.741860489	5	9.563587152	1	-	2
150505_1345	2	subjects	138	3	1	12.91821316	0	2.5	1	1	0.973947896	5	9.563587152	3.183366733	9.722147572	2.95751503	9.741860489	1	-	3
150505_1345	2	subjects	138	4	1	10.4515453	0	2.5	1	1	3.517234469	4.076953908	11.01692253	4.332264529	11.08060516	3.261923848	10.813628	2	-	3
150505_1345	2	subjects	138	5	1	18.94978749	0	2.5	1	2	2.986973948	2.95751503	9.741860489	5	9.563587152	3.183366733	9.722147572	1	-	4
150505_1345	2	subjects	138	6	1	24.98136181	0	2.5	1	1	5	3.183366733	9.722147572	5	9.563587152	5	9.563587152	1	-	1
150505_1345	2	subjects	138	7	1	10.50953533	0	2.5	1	2	3.968937876	3.939478958	10.98263189	3.261923848	10.813628	4.076953908	11.01692253	2	-	2
150505_1345	2	subjects	138	8	1	10.5183599	0	2.5	1	2	4.037675351	4.332264529	11.08060516	4.076953908	11.01692253	3.939478958	10.98263189	2	-	1
150505_1345	2	subjects	138	9	2	15.61465565	0	2.5	1	1	2.908416834	3.890380762	15.43266126	4.302805611	16.00858548	3.811823647	15.32296141	1	-	1
150505_1345	2	subjects	138	10	2	12.84267655	0	2.5	1	1	5	3.615430862	9.662645919	4.538476954	9.576516941	5	9.533452452	2	-	4
150505_1345	2	subjects	138	11	2	11.56421268	0	2.5	1	1	2.751302605	2.996793587	9.72037066	5	9.533452452	3.615430862	9.662645919	2	-	3
150505_1345	2	subjects	138	12	2	17.75675917	0	2.5	1	1	4.018036072	2.034468938	12.84100227	3.811823647	15.32296141	3.890380762	15.43266126	1	-	4
150505_1345	2	subjects	138	13	2	11.8601017	0	2.5	1	2	3.271743487	4.538476954	9.576516941	3.615430862	9.662645919	2.996793587	9.72037066	2	-	2
150505_1345	2	subjects	138	14	2	18.59085257	0	2.5	1	1	4.4501002	3.811823647	15.32296141	2.034468938	12.84100227	4.302805611	16.00858548	1	-	2
150505_1345	2	subjects	138	15	2	13.92751217	0	2.5	1	1	2.034468938	4.302805611	16.00858548	3.890380762	15.43266126	2.034468938	12.84100227	1	-	3
150505_1345	2	subjects	138	16	2	12.3402235	0	2.5	1	1	4.116232465	5	9.533452452	2.996793587	9.72037066	4.538476954	9.576516941	2	-	1
150505_1345	2	subjects	138	17	3	10.47801901	0	2.5	1	2	3.723446894	2.574549098	10.96136659	4.106412826	11.53338233	3.743086172	11.39771193	1	-	4
150505_1345	2	subjects	138	18	3	9.226541775	0	2.5	1	1	4.685771543	5	6.534399552	2.191583166	8.48096968	5	6.534399552	2	-	2
150505_1345	2	subjects	138	19	3	10.64190389	0	2.5	1	1	5	4.106412826	11.53338233	2.574549098	10.96136659	5	11.86705818	1	-	2
150505_1345	2	subjects	138	20	3	9.23140442	0	2.5	1	2	4.656312625	5	6.534399552	5	6.534399552	5	6.534399552	2	-	1
150505_1345	2	subjects	138	21	3	10.50827468	0	2.5	1	2	3.959118236	3.743086172	11.39771193	5	11.86705818	4.106412826	11.53338233	1	-	1
150505_1345	2	subjects	138	22	3	9.682009498	0	2.5	1	1	1.926452906	5	6.534399552	5	6.534399552	2.191583166	8.48096968	2	-	3
150505_1345	2	subjects	138	23	3	10.39985853	0	2.5	1	2	3.114629259	5	11.86705818	3.743086172	11.39771193	2.574549098	10.96136659	1	-	3
150505_1345	2	subjects	138	24	3	9.174673565	0	2.5	1	1	5	2.191583166	8.48096968	5	6.534399552	5	6.534399552	2	-	4
150505_1345	2	displayorder	Period	Subject	LCA	LCB														
150505_1345	2	displayorder	138	1	4	8														
150505_1345	2	displayorder	138	2	6	3														
150505_1345	2	displayorder	138	3	2	5														
150505_1345	2	displayorder	138	4	7	1														
150505_1345	2	displayorder	138	5	3	6														
150505_1345	2	displayorder	138	6	5	2														
150505_1345	2	displayorder	138	7	8	4														
150505_1345	2	displayorder	138	8	1	7														
150505_1345	2	displayorder	138	9	12	14														
150505_1345	2	displayorder	138	10	11	16														
150505_1345	2	displayorder	138	11	13	10														
150505_1345	2	displayorder	138	12	15	9														
150505_1345	2	displayorder	138	13	16	11														
150505_1345	2	displayorder	138	14	9	15														
150505_1345	2	displayorder	138	15	14	12														
150505_1345	2	displayorder	138	16	10	13														
150505_1345	2	displayorder	138	17	23	21														
150505_1345	2	displayorder	138	18	20	22														
150505_1345	2	displayorder	138	19	21	23														
150505_1345	2	displayorder	138	20	24	18														
150505_1345	2	displayorder	138	21	17	19														
150505_1345	2	displayorder	138	22	18	24														
150505_1345	2	displayorder	138	23	19	17														
150505_1345	2	displayorder	138	24	22	20														
150505_1345	2	globals	Period	NumPeriods	RepeatTreatment	timeout	numfix1	numfix2	rounds	change_group1	j									
150505_1345	2	globals	139	540	0	5	0.01	0.01	540	180	-									
